nbr_ba_id,var_ba_nombre,"var_ba_status",nbr_pol_id
843,San Diego,"En vigencia",843
844,Itchimbía,"En vigencia",844
845,San Diego,"En vigencia",845
846,San Diego,"No existe",846
847,Solanda,"En vigencia",847
848,San Roque,"En vigencia",848
849,Chillogallo,"En vigencia",849
850,Itchimbía,"En vigencia",850
851,Jipijapa,"En vigencia",851
852,Itchimbía,"En vigencia",852
853,Centro Histórico,"En vigencia",853
854,San Diego,"En vigencia",854
855,San Diego,"En vigencia",855
856,San Diego,"En vigencia",856
857,San Diego,"En vigencia",857
858,San Roque,"En vigencia",858
859,San Diego,"En vigencia",859
860,La Argelia,"En vigencia",860
861,San Diego,"En vigencia",861
862,Cotocollao,"En vigencia",862
863,San Diego,"En vigencia",863
864,San Bartolo,"En vigencia",864
865,La Ecuatoriana,"En vigencia",865
866,Iñaquito,"En vigencia",866
867,San Roque,"En vigencia",867
868,Ponceano,"En vigencia",868
869,Cotocollao,"En vigencia",869
870,La Magdalena,"En vigencia",870
871,San Roque,"En vigencia",871
872,San Diego,"En vigencia",872
873,San Diego,"En vigencia",873
874,San Diego,"No existe",874
875,San Diego,"En vigencia",875
876,San Diego,"En vigencia",876
877,San Diego,"En vigencia",877
878,San Diego,"En vigencia",878
879,San Diego,"En vigencia",879
880,La Libertad,"En vigencia",880
881,San Diego,"En vigencia",881
882,San Diego,"En vigencia",882
883,San Diego,"En vigencia",883
884,San Diego,"En vigencia",884
885,San Roque,"En vigencia",885
886,San Diego,"En vigencia",886
887,San Roque,"En vigencia",887
888,Belisario Quevedo,"En vigencia",888
889,San Diego,"En vigencia",889
890,San Diego,"En vigencia",890
891,Comité del Pueblo,"En vigencia",891
892,Guamaní,"En vigencia",892
893,San Diego,"En vigencia",893
894,San Roque,"En vigencia",894
895,Jipijapa,"En vigencia",895
896,La Libertad,"En vigencia",896
897,San Diego,"En vigencia",897
898,San Bartolo,"En vigencia",898
899,San Diego,"En vigencia",899
900,San Diego,"En vigencia",900
901,San Diego,"En vigencia",901
902,San Diego,"En vigencia",902
903,Chillogallo,"En vigencia",903
904,San Diego,"En vigencia",904
905,San Diego,"En vigencia",905
906,San Diego,"En vigencia",906
907,Chillogallo,"En vigencia",907
908,San Diego,"En vigencia",908
909,San Diego,"En vigencia",909
910,San Diego,"En vigencia",910
911,San Diego,"En vigencia",911
912,San Diego,"En vigencia",912
913,La Concepción,"En vigencia",913
914,San Diego,"En vigencia",914
915,San Diego,"En vigencia",915
916,Quitumbe,"En vigencia",916
917,San Diego,"En vigencia",917
918,Solanda,"En vigencia",918
919,Belisario Quevedo,"En vigencia",919
920,San Diego,"No existe",920
921,Kennedy,"En vigencia",921
922,San Diego,"En vigencia",922
923,San Diego,"En vigencia",923
924,Mariscal Sucre,"En vigencia",924
925,San Bartolo,"En vigencia",925
926,San Diego,"En vigencia",926
927,San Diego,"En vigencia",927
928,San Diego,"En vigencia",928
929,San Diego,"En vigencia",929
930,San Roque,"En vigencia",930
931,San Diego,"En vigencia",931
932,San Juan,"En vigencia",932
933,La Libertad,"En vigencia",933
934,San Diego,"En vigencia",934
935,Belisario Quevedo,"En vigencia",935
936,San Diego,"En vigencia",936
937,Carcelén,"En vigencia",937
938,Jipijapa,"En vigencia",938
939,San Diego,"En vigencia",939
940,San Diego,"En vigencia",940
941,San Roque,"En vigencia",941
942,La Mena,"En vigencia",942
943,San Diego,"En vigencia",943
944,San Roque,"En vigencia",944
945,San Diego,"En vigencia",945
946,La Libertad,"En vigencia",946
947,La Mena,"En vigencia",947
948,San Diego,"En vigencia",948
949,San Diego,"En vigencia",949
950,San Diego,"En vigencia",950
951,San Diego,"En vigencia",951
952,San Diego,"En vigencia",952
953,San Diego,"En vigencia",953
954,Mariscal Sucre,"En vigencia",954
955,Carcelén,"En vigencia",955
956,San Diego,"En vigencia",956
957,San Diego,"En vigencia",957
958,Itchimbía,"En vigencia",958
959,San Diego,"En vigencia",959
960,San Roque,"En vigencia",960
961,La Mena,"En vigencia",961
962,San Roque,"En vigencia",962
963,La Magdalena,"En vigencia",963
964,Belisario Quevedo,"En vigencia",964
965,San Diego,"En vigencia",965
966,San Diego,"En vigencia",966
967,San Diego,"En vigencia",967
968,San Diego,"En vigencia",968
969,San Diego,"En vigencia",969
970,Chilibulo,"En vigencia",970
971,San Diego,"En vigencia",971
972,San Diego,"En vigencia",972
973,San Diego,"En vigencia",973
974,San Roque,"En vigencia",974
975,La Concepción,"En vigencia",975
976,San Diego,"En vigencia",976
977,El Condado,"En vigencia",977
978,San Diego,"En vigencia",978
979,San Diego,"En vigencia",979
980,San Diego,"En vigencia",980
981,La Ferroviaria,"En vigencia",981
982,San Diego,"En vigencia",982
983,Kennedy,"En vigencia",983
984,San Diego,"No existe",984
985,San Roque,"En vigencia",985
986,Cotocollao,"En vigencia",986
987,San Diego,"En vigencia",987
988,San Diego,"En vigencia",988
989,San Diego,"En vigencia",989
990,La Magdalena,"No existe",990
991,San Diego,"En vigencia",991
992,San Diego,"En vigencia",992
993,San Diego,"En vigencia",993
994,Iñaquito,"En vigencia",994
995,Kennedy,"En vigencia",995
996,San Diego,"En vigencia",996
997,San Diego,"En vigencia",997
998,Jipijapa,"En vigencia",998
999,Cochapamba,"No existe",999
1000,San Diego,"En vigencia",1000
1001,San Diego,"En vigencia",1001
1002,La Libertad,"En vigencia",1002
1003,San Roque,"En vigencia",1003
1004,San Diego,"En vigencia",1004
1005,San Diego,"En vigencia",1005
1006,San Bartolo,"En vigencia",1006
1007,San Diego,"En vigencia",1007
1008,San Roque,"En vigencia",1008
1009,Calderón,"En vigencia",1009
1010,San Diego,"En vigencia",1010
1011,San Diego,"En vigencia",1011
1012,Chilibulo,"En vigencia",1012
1013,San Diego,"En vigencia",1013
1014,San Diego,"En vigencia",1014
1015,Chimbacalle,"En vigencia",1015
1016,Puengasí,"En vigencia",1016
1017,San Diego,"En vigencia",1017
1018,San Diego,"En vigencia",1018
1019,San Diego,"En vigencia",1019
1020,San Diego,"En vigencia",1020
1021,San Diego,"En vigencia",1021
1022,Chillogallo,"En vigencia",1022
1023,Kennedy,"En vigencia",1023
1024,San Diego,"En vigencia",1024
1025,La Libertad,"En vigencia",1025
1026,Cochapamba,"En vigencia",1026
1027,San Diego,"En vigencia",1027
1028,San Diego,"No existe",1028
1029,San Diego,"No existe",1029
1030,San Diego,"En vigencia",1030
1031,San Diego,"En vigencia",1031
1032,San Roque,"En vigencia",1032
1033,Centro Histórico,"En vigencia",1033
1034,Chimbacalle,"En vigencia",1034
1035,Mariscal Sucre,"En vigencia",1035
1036,Cotocollao,"En vigencia",1036
1037,La Ferroviaria,"En vigencia",1037
1038,San Diego,"En vigencia",1038
1039,San Diego,"En vigencia",1039
1040,La Ecuatoriana,"En vigencia",1040
1041,San Diego,"En vigencia",1041
1042,San Diego,"No existe",1042
1043,San Diego,"En vigencia",1043
1044,San Bartolo,"En vigencia",1044
1045,San Diego,"En vigencia",1045
1046,San Diego,"En vigencia",1046
1047,San Diego,"En vigencia",1047
1048,San Roque,"En vigencia",1048
1049,San Diego,"En vigencia",1049
1050,Jipijapa,"En vigencia",1050
1051,San Diego,"En vigencia",1051
1052,San Diego,"En vigencia",1052
1053,Iñaquito,"En vigencia",1053
1054,San Diego,"En vigencia",1054
1055,La Mena,"En vigencia",1055
1056,San Diego,"En vigencia",1056
1057,San Diego,"En vigencia",1057
1058,San Diego,"En vigencia",1058
1059,San Diego,"En vigencia",1059
1060,San Diego,"En vigencia",1060
1061,La Argelia,"En vigencia",1061
1062,San Roque,"En vigencia",1062
1063,Jipijapa,"En vigencia",1063
1064,Chimbacalle,"En vigencia",1064
1065,San Diego,"En vigencia",1065
1066,San Diego,"En vigencia",1066
1067,San Diego,"En vigencia",1067
1068,San Diego,"En vigencia",1068
1069,San Diego,"En vigencia",1069
1070,San Roque,"En vigencia",1070
1071,San Diego,"En vigencia",1071
1072,San Diego,"En vigencia",1072
1073,San Diego,"En vigencia",1073
1074,San Diego,"En vigencia",1074
1075,San Roque,"En vigencia",1075
1076,San Diego,"No existe",1076
1077,San Diego,"En vigencia",1077
1078,San Roque,"En vigencia",1078
1079,San Diego,"En vigencia",1079
1080,San Diego,"En vigencia",1080
1081,San Diego,"En vigencia",1081
1082,San Diego,"En vigencia",1082
1083,San Diego,"En vigencia",1083
1084,Mariscal Sucre,"En vigencia",1084
1085,San Diego,"En vigencia",1085
1086,San Diego,"En vigencia",1086
1087,Ponceano,"En vigencia",1087
1088,San Diego,"En vigencia",1088
1089,Comité del Pueblo,"En vigencia",1089
1090,San Diego,"En vigencia",1090
1091,Solanda,"En vigencia",1091
1092,San Diego,"En vigencia",1092
1093,San Diego,"No existe",1093
1094,San Diego,"En vigencia",1094
1095,Chimbacalle,"En vigencia",1095
1096,San Diego,"En vigencia",1096
1097,San Roque,"En vigencia",1097
1098,Cotocollao,"No existe",1098
1099,San Diego,"En vigencia",1099
1100,San Diego,"En vigencia",1100
1101,Cochapamba,"En vigencia",1101
1102,San Roque,"En vigencia",1102
1103,San Juan,"En vigencia",1103
1104,La Ecuatoriana,"En vigencia",1104
1105,San Roque,"En vigencia",1105
1106,Chillogallo,"En vigencia",1106
1107,San Diego,"En vigencia",1107
1108,Turubamba,"En vigencia",1108
1109,San Diego,"En vigencia",1109
1110,San Diego,"En vigencia",1110
1111,San Diego,"En vigencia",1111
1112,El Condado,"En vigencia",1112
1113,San Roque,"En vigencia",1113
1114,San Diego,"En vigencia",1114
1115,San Diego,"En vigencia",1115
1116,Calderón,"En vigencia",1116
1117,San Diego,"En vigencia",1117
1118,San Diego,"En vigencia",1118
1119,San Diego,"En vigencia",1119
1120,San Diego,"En vigencia",1120
1121,San Roque,"En vigencia",1121
1122,San Diego,"En vigencia",1122
1123,San Diego,"En vigencia",1123
1124,San Diego,"En vigencia",1124
1125,San Diego,"En vigencia",1125
1126,San Diego,"En vigencia",1126
1127,San Diego,"En vigencia",1127
1128,San Diego,"En vigencia",1128
1129,San Diego,"En vigencia",1129
1130,Cotocollao,"En vigencia",1130
1131,San Roque,"En vigencia",1131
1132,San Diego,"En vigencia",1132
1133,Chilibulo,"En vigencia",1133
1134,San Diego,"En vigencia",1134
1135,San Diego,"En vigencia",1135
1136,Kennedy,"En vigencia",1136
1137,San Diego,"En vigencia",1137
1138,San Diego,"En vigencia",1138
1139,San Diego,"En vigencia",1139
1140,La Ecuatoriana,"En vigencia",1140
1141,La Ecuatoriana,"En vigencia",1141
1142,San Diego,"En vigencia",1142
1143,San Diego,"En vigencia",1143
1144,Jipijapa,"En vigencia",1144
1145,San Diego,"En vigencia",1145
1146,La Concepción,"En vigencia",1146
1147,San Diego,"En vigencia",1147
1148,San Roque,"En vigencia",1148
1149,San Diego,"En vigencia",1149
1150,San Diego,"En vigencia",1150
1151,San Diego,"En vigencia",1151
1152,San Diego,"En vigencia",1152
1153,San Diego,"En vigencia",1153
1154,San Diego,"En vigencia",1154
1155,San Diego,"En vigencia",1155
1156,San Diego,"En vigencia",1156
1157,Centro Histórico,"En vigencia",1157
1158,San Diego,"En vigencia",1158
1159,San Diego,"En vigencia",1159
1160,San Diego,"En vigencia",1160
1161,San Diego,"En vigencia",1161
1162,San Diego,"En vigencia",1162
1163,San Diego,"En vigencia",1163
1164,San Diego,"En vigencia",1164
1165,San Diego,"En vigencia",1165
1166,San Diego,"En vigencia",1166
1167,San Diego,"En vigencia",1167
1168,La Argelia,"En vigencia",1168
1169,San Diego,"En vigencia",1169
1170,Mariscal Sucre,"En vigencia",1170
1171,San Diego,"En vigencia",1171
1172,San Roque,"En vigencia",1172
1173,Solanda,"En vigencia",1173
1174,San Diego,"En vigencia",1174
1175,Solanda,"En vigencia",1175
1176,San Diego,"En vigencia",1176
1177,Turubamba,"En vigencia",1177
1178,San Roque,"En vigencia",1178
1179,San Diego,"En vigencia",1179
1180,San Diego,"En vigencia",1180
1181,San Diego,"En vigencia",1181
1182,San Diego,"En vigencia",1182
1183,San Diego,"En vigencia",1183
1184,San Diego,"En vigencia",1184
1185,San Diego,"En vigencia",1185
1186,San Diego,"En vigencia",1186
1187,San Diego,"En vigencia",1187
1188,San Diego,"En vigencia",1188
1189,San Diego,"En vigencia",1189
1190,Comité del Pueblo,"En vigencia",1190
1191,Cochapamba,"En vigencia",1191
1192,San Diego,"En vigencia",1192
1193,San Diego,"En vigencia",1193
1194,San Roque,"En vigencia",1194
1195,Kennedy,"En vigencia",1195
1196,San Diego,"En vigencia",1196
1197,San Diego,"En vigencia",1197
1198,San Diego,"En vigencia",1198
1199,Itchimbía,"En vigencia",1199
1200,San Roque,"En vigencia",1200
1201,San Diego,"En vigencia",1201
1202,San Diego,"En vigencia",1202
1203,Carcelén,"En vigencia",1203
1204,San Roque,"En vigencia",1204
1205,San Diego,"En vigencia",1205
1206,Rumipamba,"En vigencia",1206
1207,San Roque,"En vigencia",1207
1208,San Diego,"En vigencia",1208
1209,San Diego,"En vigencia",1209
1210,Ponceano,"En vigencia",1210
1211,La Ecuatoriana,"En vigencia",1211
1212,San Diego,"En vigencia",1212
1213,San Diego,"En vigencia",1213
1214,San Diego,"En vigencia",1214
1215,La Ferroviaria,"En vigencia",1215
1216,San Diego,"En vigencia",1216
1217,San Diego,"En vigencia",1217
1218,San Roque,"En vigencia",1218
1219,San Diego,"En vigencia",1219
1220,San Diego,"En vigencia",1220
1221,San Diego,"En vigencia",1221
1222,San Diego,"En vigencia",1222
1223,San Diego,"En vigencia",1223
1224,San Diego,"En vigencia",1224
1225,La Ecuatoriana,"En vigencia",1225
1226,San Diego,"En vigencia",1226
1227,El Condado,"En vigencia",1227
1228,San Roque,"En vigencia",1228
1229,San Diego,"En vigencia",1229
1230,Centro Histórico,"En vigencia",1230
1231,San Roque,"En vigencia",1231
1232,San Diego,"En vigencia",1232
1233,San Diego,"En vigencia",1233
1234,San Diego,"En vigencia",1234
1235,La Ecuatoriana,"En vigencia",1235
1236,Puengasí,"En vigencia",1236
1237,San Diego,"En vigencia",1237
1238,San Diego,"En vigencia",1238
1239,San Diego,"En vigencia",1239
1240,Kennedy,"En vigencia",1240
1241,San Diego,"En vigencia",1241
1242,San Diego,"En vigencia",1242
1243,San Diego,"En vigencia",1243
1244,San Roque,"En vigencia",1244
1245,Belisario Quevedo,"En vigencia",1245
1246,San Diego,"En vigencia",1246
1247,San Roque,"En vigencia",1247
1248,San Diego,"En vigencia",1248
1249,Chilibulo,"En vigencia",1249
1250,San Diego,"En vigencia",1250
1251,San Diego,"En vigencia",1251
1252,San Diego,"En vigencia",1252
1253,San Diego,"En vigencia",1253
1254,San Diego,"En vigencia",1254
1255,Chillogallo,"En vigencia",1255
1256,Guamaní,"En vigencia",1256
1257,La Argelia,"En vigencia",1257
1258,San Diego,"En vigencia",1258
1259,San Diego,"En vigencia",1259
1260,San Diego,"En vigencia",1260
1261,San Diego,"En vigencia",1261
1262,San Diego,"En vigencia",1262
1263,La Libertad,"En vigencia",1263
1264,Belisario Quevedo,"En vigencia",1264
1265,Centro Histórico,"En vigencia",1265
1266,San Diego,"En vigencia",1266
1267,San Diego,"En vigencia",1267
1268,San Diego,"En vigencia",1268
1269,San Roque,"En vigencia",1269
1270,San Diego,"No existe",1270
1271,Kennedy,"En vigencia",1271
1272,San Diego,"En vigencia",1272
1273,San Diego,"En vigencia",1273
1274,San Diego,"En vigencia",1274
1275,San Diego,"En vigencia",1275
1276,San Diego,"En vigencia",1276
1277,Ponceano,"No existe",1277
1278,San Diego,"En vigencia",1278
1279,Cochapamba,"En vigencia",1279
1280,San Roque,"En vigencia",1280
1281,Iñaquito,"En vigencia",1281
1282,La Libertad,"En vigencia",1282
1283,San Diego,"En vigencia",1283
1284,San Diego,"En vigencia",1284
1285,San Roque,"En vigencia",1285
1286,San Diego,"En vigencia",1286
1287,Calderón,"En vigencia",1287
1288,San Diego,"En vigencia",1288
1289,San Diego,"En vigencia",1289
1290,La Concepción,"En vigencia",1290
1291,Rumipamba,"En vigencia",1291
1292,San Diego,"En vigencia",1292
1293,San Diego,"En vigencia",1293
1294,San Diego,"En vigencia",1294
1295,San Roque,"En vigencia",1295
1296,Iñaquito,"En vigencia",1296
1297,Ponceano,"En vigencia",1297
1298,La Concepción,"En vigencia",1298
1299,La Libertad,"En vigencia",1299
1300,Comité del Pueblo,"En vigencia",1300
1301,Carcelén,"En vigencia",1301
1302,San Diego,"En vigencia",1302
1303,Iñaquito,"En vigencia",1303
1304,La Ecuatoriana,"En vigencia",1304
1305,La Ecuatoriana,"En vigencia",1305
1306,San Diego,"En vigencia",1306
1307,San Diego,"En vigencia",1307
1308,Itchimbía,"En vigencia",1308
1309,San Diego,"En vigencia",1309
1310,San Diego,"En vigencia",1310
1311,San Diego,"En vigencia",1311
1312,La Libertad,"En vigencia",1312
1313,San Diego,"En vigencia",1313
1314,San Diego,"En vigencia",1314
1315,San Diego,"En vigencia",1315
1316,San Roque,"En vigencia",1316
1317,San Diego,"En vigencia",1317
1318,San Diego,"En vigencia",1318
1319,San Diego,"En vigencia",1319
1320,San Diego,"En vigencia",1320
1321,San Diego,"En vigencia",1321
1322,San Diego,"En vigencia",1322
1323,San Diego,"En vigencia",1323
1324,San Diego,"En vigencia",1324
1325,San Diego,"En vigencia",1325
1326,Quitumbe,"En vigencia",1326
1327,San Roque,"En vigencia",1327
1328,La Ecuatoriana,"En vigencia",1328
1329,San Diego,"En vigencia",1329
1330,San Roque,"En vigencia",1330
1331,San Diego,"En vigencia",1331
1332,Comité del Pueblo,"En vigencia",1332
1333,San Diego,"En vigencia",1333
1334,San Diego,"En vigencia",1334
1335,San Diego,"En vigencia",1335
1336,San Diego,"En vigencia",1336
1337,San Diego,"En vigencia",1337
1338,San Diego,"En vigencia",1338
1339,Turubamba,"En vigencia",1339
1340,San Diego,"En vigencia",1340
1341,Turubamba,"En vigencia",1341
1342,San Diego,"En vigencia",1342
1343,Puengasí,"En vigencia",1343
1344,Turubamba,"En vigencia",1344
1345,San Diego,"En vigencia",1345
1346,Iñaquito,"En vigencia",1346
1347,San Diego,"En vigencia",1347
1348,San Diego,"En vigencia",1348
1349,San Diego,"En vigencia",1349
1350,Cochapamba,"En vigencia",1350
1351,San Roque,"En vigencia",1351
1352,Centro Histórico,"En vigencia",1352
1353,San Diego,"En vigencia",1353
1354,San Roque,"En vigencia",1354
1355,Chilibulo,"En vigencia",1355
1356,San Juan,"En vigencia",1356
1357,Chilibulo,"En vigencia",1357
1358,San Diego,"En vigencia",1358
1359,San Diego,"En vigencia",1359
1360,San Diego,"No existe",1360
1361,San Diego,"En vigencia",1361
1362,La Mena,"En vigencia",1362
1363,San Diego,"En vigencia",1363
1364,Calderón,"En vigencia",1364
1365,San Diego,"En vigencia",1365
1366,Carcelén,"En vigencia",1366
1367,San Diego,"En vigencia",1367
1368,San Diego,"En vigencia",1368
1369,San Diego,"En vigencia",1369
1370,San Diego,"En vigencia",1370
1371,Turubamba,"En vigencia",1371
1372,El Condado,"En vigencia",1372
1373,San Diego,"En vigencia",1373
1374,San Diego,"En vigencia",1374
1375,Solanda,"En vigencia",1375
1376,La Argelia,"En vigencia",1376
1377,San Diego,"En vigencia",1377
1378,San Diego,"En vigencia",1378
1379,Cochapamba,"En vigencia",1379
1380,Calderón,"En vigencia",1380
1381,San Diego,"En vigencia",1381
1382,San Roque,"En vigencia",1382
1383,San Diego,"En vigencia",1383
1384,San Diego,"En vigencia",1384
1385,San Diego,"En vigencia",1385
1386,San Juan,"En vigencia",1386
1387,San Diego,"En vigencia",1387
1388,San Diego,"En vigencia",1388
1389,Mariscal Sucre,"En vigencia",1389
1390,San Diego,"En vigencia",1390
1391,San Roque,"En vigencia",1391
1392,San Diego,"En vigencia",1392
1393,San Diego,"En vigencia",1393
1394,San Diego,"En vigencia",1394
1395,San Roque,"En vigencia",1395
1396,San Roque,"En vigencia",1396
1397,San Diego,"En vigencia",1397
1398,San Diego,"En vigencia",1398
1399,San Diego,"En vigencia",1399
1400,San Diego,"En vigencia",1400
1401,La Ecuatoriana,"En vigencia",1401
1402,Centro Histórico,"En vigencia",1402
1403,San Diego,"En vigencia",1403
1404,Cotocollao,"En vigencia",1404
1405,Comité del Pueblo,"En vigencia",1405
1406,San Diego,"En vigencia",1406
1407,San Diego,"En vigencia",1407
1408,San Diego,"En vigencia",1408
1409,San Diego,"En vigencia",1409
1410,San Diego,"En vigencia",1410
1411,Mariscal Sucre,"En vigencia",1411
1412,San Diego,"En vigencia",1412
1413,San Diego,"En vigencia",1413
1414,San Diego,"En vigencia",1414
1415,Chillogallo,"En vigencia",1415
1416,San Diego,"En vigencia",1416
1417,La Concepción,"En vigencia",1417
1418,San Diego,"En vigencia",1418
1419,San Diego,"En vigencia",1419
1420,San Diego,"En vigencia",1420
1421,San Diego,"En vigencia",1421
1422,San Diego,"En vigencia",1422
1423,El Condado,"En vigencia",1423
1424,San Diego,"En vigencia",1424
1425,San Diego,"En vigencia",1425
1426,San Diego,"En vigencia",1426
1427,San Roque,"En vigencia",1427
1428,San Diego,"En vigencia",1428
1429,San Diego,"En vigencia",1429
1430,San Diego,"En vigencia",1430
1431,San Diego,"En vigencia",1431
1432,San Diego,"En vigencia",1432
1433,San Diego,"En vigencia",1433
1434,La Concepción,"En vigencia",1434
1435,La Ferroviaria,"En vigencia",1435
1436,Itchimbía,"En vigencia",1436
1437,San Diego,"En vigencia",1437
1438,San Diego,"En vigencia",1438
1439,San Diego,"En vigencia",1439
1440,San Diego,"En vigencia",1440
1441,La Concepción,"En vigencia",1441
1442,San Diego,"En vigencia",1442
1443,San Diego,"En vigencia",1443
1444,San Diego,"En vigencia",1444
1445,Guamaní,"En vigencia",1445
1446,San Diego,"En vigencia",1446
1447,Itchimbía,"En vigencia",1447
1448,San Diego,"No existe",1448
1449,San Diego,"En vigencia",1449
1450,San Diego,"En vigencia",1450
1451,San Diego,"En vigencia",1451
1452,San Diego,"En vigencia",1452
1453,Mariscal Sucre,"En vigencia",1453
1454,San Diego,"En vigencia",1454
1455,San Diego,"En vigencia",1455
1456,San Diego,"En vigencia",1456
1457,San Diego,"En vigencia",1457
1458,San Diego,"En vigencia",1458
1459,Mariscal Sucre,"En vigencia",1459
1460,San Diego,"En vigencia",1460
1461,San Diego,"En vigencia",1461
1462,Rumipamba,"En vigencia",1462
1463,La Argelia,"En vigencia",1463
1464,San Diego,"No existe",1464
1465,San Diego,"En vigencia",1465
1466,San Diego,"En vigencia",1466
1467,San Diego,"En vigencia",1467
1468,San Diego,"En vigencia",1468
1469,San Diego,"En vigencia",1469
1470,Cochapamba,"En vigencia",1470
1471,San Diego,"En vigencia",1471
1472,San Diego,"En vigencia",1472
1473,Turubamba,"En vigencia",1473
1474,La Magdalena,"En vigencia",1474
1475,La Concepción,"En vigencia",1475
1476,San Diego,"En vigencia",1476
1477,San Diego,"En vigencia",1477
1478,San Diego,"En vigencia",1478
1479,San Diego,"En vigencia",1479
1480,San Diego,"En vigencia",1480
1481,San Diego,"En vigencia",1481
1482,San Diego,"En vigencia",1482
1483,San Diego,"En vigencia",1483
1484,San Diego,"En vigencia",1484
1485,San Diego,"No existe",1485
1486,La Magdalena,"En vigencia",1486
1487,San Diego,"En vigencia",1487
1488,San Roque,"En vigencia",1488
1489,San Diego,"En vigencia",1489
1490,San Diego,"En vigencia",1490
1491,Itchimbía,"En vigencia",1491
1492,San Diego,"En vigencia",1492
1493,La Ecuatoriana,"En vigencia",1493
1494,San Diego,"En vigencia",1494
1495,San Roque,"En vigencia",1495
1496,San Diego,"En vigencia",1496
1497,San Diego,"En vigencia",1497
1498,San Diego,"En vigencia",1498
1499,La Magdalena,"En vigencia",1499
1500,Ponceano,"En vigencia",1500
1501,San Diego,"En vigencia",1501
1502,Rumipamba,"En vigencia",1502
1503,San Diego,"En vigencia",1503
1504,Rumipamba,"En vigencia",1504
1505,San Diego,"En vigencia",1505
1506,La Magdalena,"En vigencia",1506
1507,San Diego,"En vigencia",1507
1508,San Diego,"En vigencia",1508
1509,San Diego,"En vigencia",1509
1510,Chimbacalle,"En vigencia",1510
1511,San Diego,"En vigencia",1511
1512,San Roque,"En vigencia",1512
1513,La Magdalena,"En vigencia",1513
1514,San Diego,"En vigencia",1514
1515,San Diego,"En vigencia",1515
1516,San Roque,"En vigencia",1516
1517,San Diego,"En vigencia",1517
1518,San Juan,"En vigencia",1518
1519,San Diego,"En vigencia",1519
1520,Chimbacalle,"No existe",1520
1521,San Diego,"En vigencia",1521
1522,Turubamba,"En vigencia",1522
1523,San Diego,"En vigencia",1523
1524,Kennedy,"En vigencia",1524
1525,San Diego,"En vigencia",1525
1526,San Diego,"En vigencia",1526
1527,La Ferroviaria,"No existe",1527
1528,Centro Histórico,"En vigencia",1528
1529,San Roque,"En vigencia",1529
1530,Belisario Quevedo,"En vigencia",1530
1531,Mariscal Sucre,"En vigencia",1531
1532,San Diego,"En vigencia",1532
1533,Cochapamba,"En vigencia",1533
1534,San Diego,"En vigencia",1534
1535,San Diego,"En vigencia",1535
1536,San Diego,"En vigencia",1536
1537,San Diego,"En vigencia",1537
1538,San Diego,"En vigencia",1538
1539,Rumipamba,"En vigencia",1539
1540,San Diego,"En vigencia",1540
1541,Iñaquito,"En vigencia",1541
1542,San Diego,"En vigencia",1542
1543,San Diego,"En vigencia",1543
1544,San Diego,"En vigencia",1544
1545,San Diego,"En vigencia",1545
1546,San Diego,"En vigencia",1546
1547,El Condado,"En vigencia",1547
1548,San Diego,"En vigencia",1548
1549,San Diego,"En vigencia",1549
1550,San Roque,"En vigencia",1550
1551,La Ecuatoriana,"En vigencia",1551
1552,San Diego,"En vigencia",1552
1553,San Roque,"En vigencia",1553
1554,Cochapamba,"En vigencia",1554
1555,San Roque,"En vigencia",1555
1556,San Diego,"En vigencia",1556
1557,San Diego,"En vigencia",1557
1558,San Diego,"En vigencia",1558
1559,San Diego,"En vigencia",1559
1560,San Diego,"En vigencia",1560
1561,San Roque,"En vigencia",1561
1562,San Diego,"En vigencia",1562
1563,San Diego,"En vigencia",1563
1564,San Diego,"En vigencia",1564
1565,San Diego,"En vigencia",1565
1566,San Diego,"En vigencia",1566
1567,San Diego,"En vigencia",1567
1568,San Diego,"En vigencia",1568
1569,San Diego,"En vigencia",1569
1570,Rumipamba,"En vigencia",1570
1571,San Diego,"En vigencia",1571
1572,San Diego,"En vigencia",1572
1573,San Diego,"En vigencia",1573
1574,San Diego,"En vigencia",1574
1575,Mariscal Sucre,"En vigencia",1575
1576,San Diego,"En vigencia",1576
1577,San Diego,"En vigencia",1577
1578,San Diego,"No existe",1578
1579,La Ecuatoriana,"En vigencia",1579
1580,San Roque,"En vigencia",1580
1581,San Diego,"En vigencia",1581
1582,San Diego,"En vigencia",1582
1583,Centro Histórico,"En vigencia",1583
1584,Turubamba,"En vigencia",1584
1585,San Diego,"En vigencia",1585
1586,Cotocollao,"En vigencia",1586
1587,Iñaquito,"En vigencia",1587
1588,Belisario Quevedo,"En vigencia",1588
1589,Cochapamba,"En vigencia",1589
1590,La Mena,"En vigencia",1590
1591,San Diego,"No existe",1591
1592,San Diego,"En vigencia",1592
1593,San Diego,"En vigencia",1593
1594,San Diego,"En vigencia",1594
1595,San Diego,"En vigencia",1595
1596,Calderón,"En vigencia",1596
1597,San Diego,"En vigencia",1597
1598,San Diego,"En vigencia",1598
1599,San Diego,"En vigencia",1599
1600,San Juan,"En vigencia",1600
1601,San Juan,"En vigencia",1601
1602,San Diego,"En vigencia",1602
1603,San Diego,"En vigencia",1603
1604,San Diego,"En vigencia",1604
1605,San Diego,"En vigencia",1605
1606,San Diego,"En vigencia",1606
1607,San Diego,"En vigencia",1607
1608,San Diego,"En vigencia",1608
1609,San Diego,"En vigencia",1609
1610,San Diego,"En vigencia",1610
